280	2.04471644386908e-26
280.05	7.15938603575906e-26
280.1	1.2274055627649e-25
280.15	1.73887252195332e-25
280.2	2.25033948114231e-25
280.25	2.76180644033131e-25
280.3	3.27327339952031e-25
280.35	3.7847403587093e-25
280.4	4.29620731789772e-25
280.45	4.8076742770867e-25
280.5	5.31914123627572e-25
280.55	7.24625482564044e-25
280.6	9.17336841500512e-25
280.65	1.11004820043677e-24
280.7	1.30275955937324e-24
280.75	1.49547091830971e-24
280.8	1.68818227724618e-24
280.85	1.88089363618265e-24
280.9	2.07360499511891e-24
280.95	2.26631635405538e-24
281	2.45902771299185e-24
281.05	8.98231239944584e-24
281.1	1.55055970858999e-23
281.15	2.20288817723464e-23
281.2	2.85521664588005e-23
281.25	3.50754511452544e-23
281.3	4.15987358317084e-23
281.35	4.81220205181623e-23
281.4	5.46453052046088e-23
281.45	6.11685898910631e-23
281.5	6.76918745775169e-23
281.55	1.12553841104134e-22
281.6	1.5741580763075e-22
281.65	2.02277774157316e-22
281.7	2.47139740683933e-22
281.75	2.9200170721055e-22
281.8	3.36863673737167e-22
281.85	3.81725640263783e-22
281.9	4.26587606790349e-22
281.95	4.71449573316968e-22
282	5.16311539843583e-22
282.05	6.61056839269046e-22
282.1	8.05802138694504e-22
282.15	9.50547438119798e-22
282.2	1.09529273754526e-21
282.25	1.24003803697072e-21
282.3	1.38478333639618e-21
282.35	1.52952863582164e-21
282.4	1.67427393524694e-21
282.45	1.8190192346724e-21
282.5	1.96376453409786e-21
282.55	2.56489189227316e-21
282.6	3.16601925044845e-21
282.65	3.76714660862307e-21
282.7	4.36827396679839e-21
282.75	4.96940132497366e-21
282.8	5.57052868314897e-21
282.85	6.17165604132423e-21
282.9	6.7727833994989e-21
282.95	7.37391075767416e-21
283	7.97503811584947e-21
283.05	8.70580954692913e-21
283.1	9.43658097800875e-21
283.15	1.01673524090875e-20
283.2	1.08981238401672e-20
283.25	1.16288952712468e-20
283.3	1.23596667023264e-20
283.35	1.30904381334061e-20
283.4	1.38212095644848e-20
283.45	1.45519809955645e-20
283.5	1.52827524266441e-20
283.55	4.51627808843326e-20
283.6	7.50428093420204e-20
283.65	1.04922837799675e-19
283.7	1.34802866257363e-19
283.75	1.64682894715051e-19
283.8	1.94562923172739e-19
283.85	2.24442951630428e-19
283.9	2.54322980088082e-19
283.95	2.8420300854577e-19
284	3.14083037003458e-19
284.05	3.90103493008069e-19
284.1	4.66123949012682e-19
284.15	5.42144405017207e-19
284.2	6.18164861021818e-19
284.25	6.94185317026425e-19
284.3	7.70205773031037e-19
284.35	8.46226229035648e-19
284.4	9.22246685040173e-19
284.45	9.98267141044785e-19
284.5	1.0742875970494e-18
284.55	1.31323619734907e-18
284.6	1.55218479764874e-18
284.65	1.79113339794814e-18
284.7	2.03008199824781e-18
284.75	2.26903059854749e-18
284.8	2.50797919884716e-18
284.85	2.74692779914683e-18
284.9	2.98587639944623e-18
284.95	3.2248249997459e-18
285	3.46377360004557e-18
285.05	4.95914943335748e-18
285.1	6.45452526666942e-18
285.15	7.94990109997963e-18
285.2	9.44527693329153e-18
285.25	1.09406527666035e-17
285.3	1.24360285999154e-17
285.35	1.39314044332273e-17
285.4	1.54267802665375e-17
285.45	1.69221560998495e-17
285.5	1.84175319331613e-17
285.55	2.24900656235056e-17
285.6	2.65625993138498e-17
285.65	3.06351330041895e-17
285.7	3.47076666945337e-17
285.75	3.87802003848779e-17
285.8	4.28527340752221e-17
285.85	4.69252677655664e-17
285.9	5.09978014559061e-17
285.95	5.50703351462502e-17
286	5.91428688365946e-17
286.05	8.94572628539202e-17
286.1	1.19771656871246e-16
286.15	1.50086050888537e-16
286.2	1.80400444905863e-16
286.25	2.10714838923188e-16
286.3	2.41029232940514e-16
286.35	2.7134362695784e-16
286.4	3.01658020975131e-16
286.45	3.31972414992457e-16
286.5	3.62286809009782e-16
286.55	4.44339543736642e-16
286.6	5.26392278463505e-16
286.65	6.08445013190268e-16
286.7	6.90497747917131e-16
286.75	7.7255048264399e-16
286.8	8.54603217370848e-16
286.85	9.36655952097711e-16
286.9	1.01870868682447e-15
286.95	1.10076142155134e-15
287	1.1828141562782e-15
287.05	1.53576534728988e-15
287.1	1.88871653830157e-15
287.15	2.24166772931285e-15
287.2	2.59461892032454e-15
287.25	2.94757011133622e-15
287.3	3.30052130234791e-15
287.35	3.6534724933596e-15
287.4	4.00642368437088e-15
287.45	4.35937487538257e-15
287.5	4.71232606639423e-15
287.55	6.93532688175679e-15
287.6	9.15832769711929e-15
287.65	1.13813285124793e-14
287.7	1.36043293278418e-14
287.75	1.58273301432044e-14
287.8	1.80503309585669e-14
287.85	2.02733317739294e-14
287.9	2.24963325892895e-14
287.95	2.4719333404652e-14
288	2.69423342200145e-14
288.05	3.16655950611948e-14
288.1	3.6388855902375e-14
288.15	4.11121167435499e-14
288.2	4.58353775847301e-14
288.25	5.05586384259101e-14
288.3	5.52818992670902e-14
288.35	6.00051601082706e-14
288.4	6.47284209494454e-14
288.45	6.94516817906259e-14
288.5	7.41749426318059e-14
288.55	9.10754366402677e-14
288.6	1.0797593064873e-13
288.65	1.24876424657172e-13
288.7	1.41776918665633e-13
288.75	1.58677412674095e-13
288.8	1.75577906682557e-13
288.85	1.92478400691018e-13
288.9	2.0937889469946e-13
288.95	2.26279388707922e-13
289	2.43179882716384e-13
289.05	3.08540013817056e-13
289.1	3.73900144917729e-13
289.15	4.39260276018327e-13
289.2	5.04620407119002e-13
289.25	5.69980538219673e-13
289.3	6.35340669320345e-13
289.35	7.00700800421016e-13
289.4	7.66060931521614e-13
289.45	8.31421062622289e-13
289.5	8.96781193722961e-13
289.55	1.06715190014435e-12
289.6	1.23752260656573e-12
289.65	1.40789331298692e-12
289.7	1.57826401940831e-12
289.75	1.7486347258297e-12
289.8	1.91900543225108e-12
289.85	2.08937613867247e-12
289.9	2.25974684509366e-12
289.95	2.43011755151505e-12
290	2.60048825793644e-12
290.05	2.93614694542465e-12
290.1	3.27180563291285e-12
290.15	3.60746432040068e-12
290.2	3.94312300788889e-12
290.25	4.2787816953771e-12
290.3	4.61444038286533e-12
290.35	4.95009907035355e-12
290.4	5.28575775784134e-12
290.45	5.62141644532952e-12
290.5	5.95707513281775e-12
290.55	6.87633096246245e-12
290.6	7.7955867921072e-12
290.65	8.71484262175083e-12
290.7	9.63409845139554e-12
290.75	1.05533542810402e-11
290.8	1.1472610110685e-11
290.85	1.23918659403297e-11
290.9	1.33111217699733e-11
290.95	1.4230377599618e-11
291	1.51496334292627e-11
291.05	1.8351318198101e-11
291.1	2.15530029669392e-11
291.15	2.47546877357738e-11
291.2	2.7956372504612e-11
291.25	3.11580572734503e-11
291.3	3.43597420422885e-11
291.35	3.75614268111268e-11
291.4	4.07631115799613e-11
291.45	4.39647963487995e-11
291.5	4.7166481117638e-11
291.55	5.40458807323143e-11
291.6	6.09252803469901e-11
291.65	6.78046799616586e-11
291.7	7.46840795763345e-11
291.75	8.15634791910108e-11
291.8	8.8442878805687e-11
291.85	9.53222784203633e-11
291.9	1.02201678035032e-10
291.95	1.09081077649708e-10
292	1.15960477264384e-10
292.05	1.22813080197769e-10
292.1	1.29665683131154e-10
292.15	1.36518286064532e-10
292.2	1.43370888997917e-10
292.25	1.50223491931302e-10
292.3	1.57076094864687e-10
292.35	1.63928697798072e-10
292.4	1.7078130073145e-10
292.45	1.77633903664834e-10
292.5	1.8448650659822e-10
292.55	2.03408853430546e-10
292.6	2.22331200262872e-10
292.65	2.41253547095177e-10
292.7	2.60175893927503e-10
292.75	2.7909824075983e-10
292.8	2.98020587592156e-10
292.85	3.16942934424483e-10
292.9	3.35865281256787e-10
292.95	3.54787628089114e-10
293	3.7370997492144e-10
293.05	4.34479661635137e-10
293.1	4.95249348348833e-10
293.15	5.56019035062464e-10
293.2	6.16788721776164e-10
293.25	6.7755840848986e-10
293.3	7.38328095203556e-10
293.35	7.99097781917256e-10
293.4	8.59867468630887e-10
293.45	9.20637155344583e-10
293.5	9.81406842058279e-10
293.55	1.06368561975797e-09
293.6	1.14596439745766e-09
293.65	1.22824317515725e-09
293.7	1.31052195285693e-09
293.75	1.39280073055662e-09
293.8	1.4750795082563e-09
293.85	1.55735828595599e-09
293.9	1.63963706365558e-09
293.95	1.72191584135527e-09
294	1.80419461905496e-09
294.05	1.90864548950031e-09
294.1	2.01309635994568e-09
294.15	2.11754723039092e-09
294.2	2.22199810083628e-09
294.25	2.32644897128164e-09
294.3	2.430899841727e-09
294.35	2.53535071217235e-09
294.4	2.6398015826176e-09
294.45	2.74425245306296e-09
294.5	2.84870332350832e-09
294.55	3.09501236707229e-09
294.6	3.34132141063627e-09
294.65	3.58763045419996e-09
294.7	3.83393949776394e-09
294.75	4.08024854132792e-09
294.8	4.3265575848919e-09
294.85	4.57286662845591e-09
294.9	4.81917567201957e-09
294.95	5.06548471558358e-09
295	5.3117937591475e-09
295.05	5.98326672775728e-09
295.1	6.65473969636697e-09
295.15	7.32621266497593e-09
295.2	7.99768563358562e-09
295.25	8.66915860219535e-09
295.3	9.34063157080509e-09
295.35	1.00121045394148e-08
295.4	1.06835775080237e-08
295.45	1.13550504766335e-08
295.5	1.20265234452432e-08
295.55	1.28943037145368e-08
295.6	1.37620839838305e-08
295.65	1.46298642531231e-08
295.7	1.54976445224168e-08
295.75	1.63654247917104e-08
295.8	1.72332050610041e-08
295.85	1.81009853302977e-08
295.9	1.89687655995903e-08
295.95	1.9836545868884e-08
296	2.07043261381776e-08
296.05	2.17174567932484e-08
296.1	2.27305874483193e-08
296.15	2.37437181033889e-08
296.2	2.47568487584598e-08
296.25	2.57699794135306e-08
296.3	2.67831100686014e-08
296.35	2.77962407236723e-08
296.4	2.8809371378742e-08
296.45	2.98225020338128e-08
296.5	3.08356326888836e-08
296.55	3.19358093376967e-08
296.6	3.30359859865098e-08
296.65	3.41361626353217e-08
296.7	3.52363392841348e-08
296.75	3.63365159329479e-08
296.8	3.7436692581761e-08
296.85	3.85368692305741e-08
296.9	3.9637045879386e-08
296.95	4.07372225281991e-08
297	4.18373991770122e-08
297.05	4.56961212829259e-08
297.1	4.95548433888396e-08
297.15	5.3413565494749e-08
297.2	5.72722876006627e-08
297.25	6.11310097065764e-08
297.3	6.49897318124901e-08
297.35	6.88484539184038e-08
297.4	7.27071760243132e-08
297.45	7.65658981302273e-08
297.5	8.0424620236141e-08
297.55	8.49109033297097e-08
297.6	8.93971864232789e-08
297.65	9.38834695168429e-08
297.7	9.83697526104121e-08
297.75	1.02856035703981e-07
297.8	1.0734231879755e-07
297.85	1.11828601891119e-07
297.9	1.16314884984683e-07
297.95	1.20801168078253e-07
298	1.25287451171821e-07
298.05	1.28226874227637e-07
298.1	1.31166297283452e-07
298.15	1.34105720339264e-07
298.2	1.37045143395079e-07
298.25	1.39984566450895e-07
298.3	1.4292398950671e-07
298.35	1.45863412562525e-07
298.4	1.48802835618337e-07
298.45	1.51742258674153e-07
298.5	1.54681681729968e-07
298.55	1.60482731024947e-07
298.6	1.66283780319926e-07
298.65	1.72084829614899e-07
298.7	1.77885878909878e-07
298.75	1.83686928204857e-07
298.8	1.89487977499836e-07
298.85	1.95289026794816e-07
298.9	2.01090076089788e-07
298.95	2.06891125384767e-07
299	2.12692174679747e-07
299.05	2.28621937298212e-07
299.1	2.44551699916678e-07
299.15	2.60481462535126e-07
