1	0.0745998065766002	0.0745998065766002
2	0.092925998175915	0.092925998175915
3	0.102344267122953	0.102344267122953
4	0.108291523291253	0.108291523291253
5	0.112475496955583	0.112475496955583
6	0.115624875212674	0.115624875212674
7	0.118108155111608	0.118108155111608
8	0.120133618441801	0.120133618441801
9	0.121828725595715	0.121828725595715
10	0.123276292330476	0.123276292330476
11	0.124532710811029	0.124532710811029
12	0.125637858574594	0.125637858574594
13	0.126620825518876	0.126620825518876
14	0.12750339232165	0.12750339232165
15	0.128302232249857	0.128302232249857
16	0.129030354470223	0.129030354470223
17	0.129698078957428	0.129698078957428
18	0.130313712371991	0.130313712371991
19	0.13088402743422	0.13088402743422
20	0.131414609844783	0.131414609844783
21	0.131910113892545	0.131910113892545
22	0.13237445383462	0.13237445383462
23	0.132810949277454	0.132810949277454
24	0.133222437073217	0.133222437073217
25	0.133611358478142	0.133611358478142
26	0.133979827786749	0.133979827786749
27	0.134329686922761	0.134329686922761
28	0.134662549262257	0.134662549262257
29	0.134979835113789	0.134979835113789
30	0.135282800671348	0.135282800671348
31	0.1355725618148	0.1355725618148
32	0.135850113808793	0.135850113808793
33	0.136116347711253	0.136116347711253
34	0.136372064122876	0.136372064122876
35	0.136617984773157	0.136617984773157
36	0.136854762334854	0.136854762334854
37	0.13708298877901	0.13708298877901
38	0.137303202520841	0.137303202520841
39	0.137515894558472	0.137515894558472
40	0.137721513768523	0.137721513768523
41	0.137920471492419	0.137920471492419
42	0.138113145523362	0.138113145523362
43	0.138299883584635	0.138299883584635
44	0.138481006374437	0.138481006374437
45	0.138656810239878	0.138656810239878
46	0.138827569532538	0.138827569532538
47	0.138993538689605	0.138993538689605
48	0.139154954077722	0.139154954077722
49	0.139312035630998	0.139312035630998
50	0.13946498830989	0.13946498830989
51	0.139614003403745	0.139614003403745
52	0.139759259696519	0.139759259696519
53	0.13990092451238	0.13990092451238
54	0.140039154655646	0.140039154655646
55	0.140174097257479	0.140174097257479
56	0.140305890540133	0.140305890540133
57	0.140434664508123	0.140434664508123
58	0.140560541574452	0.140560541574452
59	0.140683637129048	0.140683637129048
60	0.140804060055606	0.140804060055606
61	0.140921913202337	0.140921913202337
62	0.141037293811404	0.141037293811404
63	0.141150293911299	0.141150293911299
64	0.14126100067589	0.14126100067589
65	0.141369496753457	0.141369496753457
66	0.141475860568652	0.141475860568652
67	0.141580166599984	0.141580166599984
68	0.141682485635158	0.141682485635158
69	0.14178288500634	0.14178288500634
70	0.141881428807184	0.141881428807184
71	0.141978178093296	0.141978178093296
72	0.142073191067599	0.142073191067599
73	0.142166523251948	0.142166523251948
74	0.142258227646171	0.142258227646171
75	0.142348354875642	0.142348354875642
76	0.142436953328334	0.142436953328334
77	0.142524069282241	0.142524069282241
78	0.142609747023966	0.142609747023966
79	0.14269402895919	0.14269402895919
80	0.14277695571567	0.14277695571567
81	0.142858566239373	0.142858566239373
82	0.142938897884266	0.142938897884266
83	0.143017986496273	0.143017986496273
84	0.14309586649182	0.14309586649182
85	0.143172570931407	0.143172570931407
86	0.143248131588548	0.143248131588548
87	0.143322579014446	0.143322579014446
88	0.143395942598698	0.143395942598698
89	0.143468250626321	0.143468250626321
90	0.143539530331364	0.143539530331364
91	0.14360980794734	0.14360980794734
92	0.143679108754713	0.143679108754713
93	0.143747457125619	0.143747457125619
94	0.14381487656604	0.14381487656604
95	0.143881389755574	0.143881389755574
96	0.143947018584984	0.143947018584984
97	0.144011784191659	0.144011784191659
98	0.144075706993123	0.144075706993123
99	0.144138806718736	0.144138806718736
100	0.144201102439674	0.144201102439674
101	0.144262612597322	0.144262612597322
102	0.144323355030171	0.144323355030171
103	0.144383346999301	0.144383346999301
104	0.144442605212561	0.144442605212561
105	0.144501145847501	0.144501145847501
106	0.144558984573142	0.144558984573142
107	0.144616136570664	0.144616136570664
108	0.144672616553046	0.144672616553046
109	0.144728438783759	0.144728438783759
110	0.14478361709453	0.14478361709453
111	0.14483816490226	0.14483816490226
112	0.144892095225118	0.144892095225118
113	0.144945420697886	0.144945420697886
114	0.144998153586565	0.144998153586565
115	0.145050305802315	0.145050305802315
116	0.145101888914742	0.145101888914742
117	0.145152914164573	0.145152914164573
118	0.145203392475769	0.145203392475769
119	0.145253334467074	0.145253334467074
120	0.145302750463061	0.145302750463061
121	0.145351650504688	0.145351650504688
122	0.145400044359381	0.145400044359381
123	0.145447941530689	0.145447941530689
124	0.145495351267516	0.145495351267516
125	0.145542282572956	0.145542282572956
126	0.145588744212759	0.145588744212759
127	0.145634744723432	0.145634744723432
128	0.145680292420009	0.145680292420009
129	0.14572539540349	0.14572539540349
130	0.145770061567984	0.145770061567984
131	0.14581429860755	0.14581429860755
132	0.145858114022768	0.145858114022768
133	0.145901515127041	0.145901515127041
134	0.145944509052652	0.145944509052652
135	0.145987102756568	0.145987102756568
136	0.146029303026032	0.146029303026032
137	0.146071116483927	0.146071116483927
138	0.146112549593932	0.146112549593932
139	0.146153608665482	0.146153608665482
140	0.14619429985854	0.14619429985854
141	0.146234629188187	0.146234629188187
142	0.146274602529036	0.146274602529036
143	0.146314225619486	0.146314225619486
144	0.146353504065816	0.146353504065816
145	0.146392443346125	0.146392443346125
146	0.146431048814136	0.146431048814136
147	0.146469325702852	0.146469325702852
148	0.146507279128087	0.146507279128087
149	0.146544914091871	0.146544914091871
150	0.146582235485723	0.146582235485723
151	0.146619248093825	0.146619248093825
152	0.14665595659607	0.14665595659607
153	0.146692365571014	0.146692365571014
154	0.146728479498716	0.146728479498716
155	0.146764302763489	0.146764302763489
